CIS	CISLabel	IN	INlabel	drugUri	CISLabel_processed	INlabel_processed
CIS62450285	CIPROFLOXACINE MYLAN 500 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciprofloxacine mylan 500 mg, comprime pellicule secable	ciprofloxacine
CIS61014598	CIPROFLOXACINE MYLAN 200 mg/100 ml, solution pour perfusion	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciprofloxacine mylan 200 mg/100 ml, solution pour perfusion	ciprofloxacine
CIS61085944	CIPROFLOXACINE KABI 200 mg/100 ml, solution pour perfusion	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciprofloxacine kabi 200 mg/100 ml, solution pour perfusion	ciprofloxacine
CIS61230539	CIPROFLOXACINE ALTER 500 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciprofloxacine alter 500 mg, comprime pellicule	ciprofloxacine
CIS61695417	CIPROFLOXACINE ALTER 250 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciprofloxacine alter 250 mg, comprime pellicule	ciprofloxacine
CIS61904596	CIPROFLOXACINE KABI 400 mg/200 ml, solution pour perfusion en poche	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciprofloxacine kabi 400 mg/200 ml, solution pour perfusion en poche	ciprofloxacine
CIS62605440	CIPROFLOXACINE AGUETTANT 200 mg/100 ml, solution pour perfusion	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciprofloxacine aguettant 200 mg/100 ml, solution pour perfusion	ciprofloxacine
CIS62959720	CIPROFLOXACINE MYLAN 400 mg/200 ml, solution pour perfusion	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciprofloxacine mylan 400 mg/200 ml, solution pour perfusion	ciprofloxacine
CIS63431715	CIPROFLOXACINE ACCORD 500 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciprofloxacine accord 500 mg, comprime pellicule	ciprofloxacine
CIS64728922	CIFLOX 500 mg/5 ml, granulés et solvant pour suspension buvable	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciflox 500 mg/5 ml, granules et solvant pour suspension buvable	ciprofloxacine
CIS65636245	CIFLOX 500 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciflox 500 mg, comprime pellicule secable	ciprofloxacine
CIS67020451	CIFLOX 400 mg/200 mL, solution pour perfusion (IV)	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciflox 400 mg/200 ml, solution pour perfusion (iv)	ciprofloxacine
CIS65126598	CIFLOX 200 mg/100 mL, solution pour perfusion (IV)	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciflox 200 mg/100 ml, solution pour perfusion (iv)	ciprofloxacine
CIS66823988	CIFLOX 750 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciflox 750 mg, comprime pellicule	ciprofloxacine
CIS69206903	CIFLOX 250 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciflox 250 mg, comprime pellicule secable	ciprofloxacine
CIS69501024	CILOXAN 0,3 POUR CENT, collyre	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciloxan 0,3 pour cent, collyre	ciprofloxacine
CIS66182315	CIPROFLOXACINE MYLAN 250 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciprofloxacine mylan 250 mg, comprime pellicule	ciprofloxacine
CIS69358697	CILOXAN 0,3 %, pommade ophtalmique	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciloxan 0,3 %, pommade ophtalmique	ciprofloxacine
CIS65786526	CIPROFLOXACINE AGUETTANT 400 mg/200 ml, solution pour perfusion	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciprofloxacine aguettant 400 mg/200 ml, solution pour perfusion	ciprofloxacine
CIS66012964	CIPROFLOXACINE PANMEDICA 400 mg/200 ml, solution pour perfusion	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciprofloxacine panmedica 400 mg/200 ml, solution pour perfusion	ciprofloxacine
CIS66063916	CIPROFLOXACINE ARROW 500 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciprofloxacine arrow 500 mg, comprime pellicule secable	ciprofloxacine
CIS66662862	CIPROFLOXACINE ARROW 250 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciprofloxacine arrow 250 mg, comprime pellicule	ciprofloxacine
CIS66754951	CIPROFLOXACINE ZENTIVA 250 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciprofloxacine zentiva 250 mg, comprime pellicule	ciprofloxacine
CIS67122812	CIPROFLOXACINE QUIVER 250 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciprofloxacine quiver 250 mg, comprime pellicule	ciprofloxacine
CIS67706265	CIPROFLOXACINE BIOGARAN 500 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciprofloxacine biogaran 500 mg, comprime pellicule secable	ciprofloxacine
CIS67800960	CIPROFLOXACINE PANMEDICA 200 mg/100 ml, solution pour perfusion	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciprofloxacine panmedica 200 mg/100 ml, solution pour perfusion	ciprofloxacine
CIS67908904	CIPROFLOXACINE QUIVER 500 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciprofloxacine quiver 500 mg, comprime pellicule secable	ciprofloxacine
CIS68747076	CIPROFLOXACINE ARROW 750 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciprofloxacine arrow 750 mg, comprime pellicule	ciprofloxacine
CIS69093245	CIPROFLOXACINE BIOGARAN 250 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciprofloxacine biogaran 250 mg, comprime pellicule	ciprofloxacine
CIS69687290	CIPROFLOXACINE MYLAN 750 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciprofloxacine mylan 750 mg, comprime pellicule	ciprofloxacine
CIS68601502	CILOXADEX 3 mg/1 mg par ml, suspension pour instillation auriculaire	http://www.romedi.fr/romedi/INboge64g3qp06k15n613i6qkt8miidegn	CIPROFLOXACINE	Q256602	ciloxadex 3 mg/1 mg par ml, suspension pour instillation auriculaire	ciprofloxacine
CIS61374393	PRASUGREL ARROW 10 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/IN6nh78v51q0erqusrd3g60irpfvtijekq	PRASUGREL	Q416232	prasugrel arrow 10 mg, comprime pellicule secable	prasugrel
CIS65916489	EFIENT 10 mg, comprimé pelliculé	http://www.romedi.fr/romedi/IN6nh78v51q0erqusrd3g60irpfvtijekq	PRASUGREL	Q416232	efient 10 mg, comprime pellicule	prasugrel
CIS65361468	PRASUGREL TEVA 10 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/IN6nh78v51q0erqusrd3g60irpfvtijekq	PRASUGREL	Q416232	prasugrel teva 10 mg, comprime pellicule secable	prasugrel
CIS61062600	CHIBROXINE 0,3 POUR CENT, collyre en solution	http://www.romedi.fr/romedi/INncja9954p4n40r1a9dv466jlrba6nr92	NORFLOXACINE	Q417897	chibroxine 0,3 pour cent, collyre en solution	norfloxacine
CIS62866052	NORFLOXACINE BIOGARAN 400 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INncja9954p4n40r1a9dv466jlrba6nr92	NORFLOXACINE	Q417897	norfloxacine biogaran 400 mg, comprime pellicule	norfloxacine
CIS69005170	NOROXINE 400 mg, comprimé enrobé	http://www.romedi.fr/romedi/INncja9954p4n40r1a9dv466jlrba6nr92	NORFLOXACINE	Q417897	noroxine 400 mg, comprime enrobe	norfloxacine
CIS64700759	NORFLOXACINE MYLAN 400 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INncja9954p4n40r1a9dv466jlrba6nr92	NORFLOXACINE	Q417897	norfloxacine mylan 400 mg, comprime pellicule	norfloxacine
CIS65616470	NORFLOXACINE CRISTERS 400 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INncja9954p4n40r1a9dv466jlrba6nr92	NORFLOXACINE	Q417897	norfloxacine cristers 400 mg, comprime pellicule	norfloxacine
CIS68557867	NORFLOXACINE EG 400 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INncja9954p4n40r1a9dv466jlrba6nr92	NORFLOXACINE	Q417897	norfloxacine eg 400 mg, comprime pellicule	norfloxacine
CIS69894392	NORFLOXACINE ARROW 400 mg, comprimé pelliculé	http://www.romedi.fr/romedi/INncja9954p4n40r1a9dv466jlrba6nr92	NORFLOXACINE	Q417897	norfloxacine arrow 400 mg, comprime pellicule	norfloxacine
CIS64234749	NORADRENALINE (TARTRATE) AGUETTANT 2 mg/ml (SANS SULFITES), solution à diluer pour perfusion	http://www.romedi.fr/romedi/INceft64u8qbr876jlkp9qd0vfkneq8m8s	NORADRÉNALINE	Q186242	noradrenaline (tartrate) aguettant 2 mg/ml (sans sulfites), solution a diluer pour perfusion	noradrenaline
CIS65104648	NORADRENALINE MYLAN 2mg/ml SANS SULFITES, solution à diluer pour perfusion	http://www.romedi.fr/romedi/INceft64u8qbr876jlkp9qd0vfkneq8m8s	NORADRÉNALINE	Q186242	noradrenaline mylan 2mg/ml sans sulfites, solution a diluer pour perfusion	noradrenaline
CIS64803855	NORADRENALINE RENAUDIN 2 mg/ml SANS CONSERVATEUR, solution à diluer pour perfusion	http://www.romedi.fr/romedi/INceft64u8qbr876jlkp9qd0vfkneq8m8s	NORADRÉNALINE	Q186242	noradrenaline renaudin 2 mg/ml sans conservateur, solution a diluer pour perfusion	noradrenaline
CIS60647049	XANAX 0,50 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	xanax 0,50 mg, comprime secable	alprazolam
CIS60377803	ALPRAZOLAM MYLAN 1 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam mylan 1 mg, comprime secable	alprazolam
CIS61136285	ALPRAZOLAM RPG 0,50 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam rpg 0,50 mg, comprime secable	alprazolam
CIS61200859	ALPRAZOLAM MYLAN 0,50 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam mylan 0,50 mg, comprime secable	alprazolam
CIS61736700	ALPRAZOLAM BIOGARAN 0,25 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam biogaran 0,25 mg, comprime secable	alprazolam
CIS62642061	ALPRAZOLAM EVOLUGEN 0,25 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam evolugen 0,25 mg, comprime secable	alprazolam
CIS63113171	ALPRAZOLAM TEVA 0,25 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam teva 0,25 mg, comprime secable	alprazolam
CIS63143645	ALPRAZOLAM ZENTIVA 0,25 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam zentiva 0,25 mg, comprime secable	alprazolam
CIS61346771	ALPRAZOLAM CRISTERS 0,25 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam cristers 0,25 mg, comprime secable	alprazolam
CIS61567727	ALPRAZOLAM ALTER 0,25 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam alter 0,25 mg, comprime secable	alprazolam
CIS69847791	XANAX 0,25 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	xanax 0,25 mg, comprime secable	alprazolam
CIS67426893	XANAX 1 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	xanax 1 mg, comprime secable	alprazolam
CIS64474477	ALPRAZOLAM RPG 0,25 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam rpg 0,25 mg, comprime secable	alprazolam
CIS65515119	ALPRAZOLAM EVOLUGEN 0,50 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam evolugen 0,50 mg, comprime secable	alprazolam
CIS65585384	ALPRAZOLAM EG 0,50 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam eg 0,50 mg, comprime secable	alprazolam
CIS65589692	ALPRAZOLAM BIOGARAN 0,50 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam biogaran 0,50 mg, comprime secable	alprazolam
CIS65991463	ALPRAZOLAM ZYDUS 0,25 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam zydus 0,25 mg, comprime secable	alprazolam
CIS67446077	ALPRAZOLAM MYLAN 0,25 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam mylan 0,25 mg, comprime secable	alprazolam
CIS67886475	ALPRAZOLAM ZYDUS 0,50 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam zydus 0,50 mg, comprime secable	alprazolam
CIS68425029	ALPRAZOLAM TEVA 0,50 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam teva 0,50 mg, comprime secable	alprazolam
CIS68461089	ALPRAZOLAM EG 0,25 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam eg 0,25 mg, comprime secable	alprazolam
CIS64275767	ALPRAZOLAM ARROW 0,50 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam arrow 0,50 mg, comprime secable	alprazolam
CIS65317895	ALPRAZOLAM ARROW 0,25 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam arrow 0,25 mg, comprime secable	alprazolam
CIS66184743	ALPRAZOLAM SANDOZ 0,25 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam sandoz 0,25 mg, comprime secable	alprazolam
CIS66454466	ALPRAZOLAM ALTER 0,50 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam alter 0,50 mg, comprime secable	alprazolam
CIS66829489	ALPRAZOLAM SANDOZ 0,50 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam sandoz 0,50 mg, comprime secable	alprazolam
CIS67904496	ALPRAZOLAM ZENTIVA 0,50 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam zentiva 0,50 mg, comprime secable	alprazolam
CIS65868763	ALPRAZOLAM CRISTERS 0,50 mg, comprimé sécable	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam cristers 0,50 mg, comprime secable	alprazolam
CIS68318486	ALPRAZOLAM HCS 0,5 mg, comprimé	http://www.romedi.fr/romedi/INlfdbeg276afnr5mcvkjnotpki81iaei1	ALPRAZOLAM	Q319877	alprazolam hcs 0,5 mg, comprime	alprazolam
CIS61496251	RIVOTRIL 2,5 mg/ml, solution buvable en goutte	http://www.romedi.fr/romedi/INg28spsclup52eplbls675h23ma8bbg2k	CLONAZÉPAM	Q407988	rivotril 2,5 mg/ml, solution buvable en goutte	clonazepam
CIS63523836	RIVOTRIL 1 mg/1 ml, solutions à diluer injectables en ampoules	http://www.romedi.fr/romedi/INg28spsclup52eplbls675h23ma8bbg2k	CLONAZÉPAM	Q407988	rivotril 1 mg/1 ml, solutions a diluer injectables en ampoules	clonazepam
CIS68429141	RIVOTRIL 2 mg, comprimé quadrisécable	http://www.romedi.fr/romedi/INg28spsclup52eplbls675h23ma8bbg2k	CLONAZÉPAM	Q407988	rivotril 2 mg, comprime quadrisecable	clonazepam
CIS63404013	ZOLTUM 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	zoltum 20 mg, gelule gastro-resistante	omeprazole
CIS64103828	MOPRAL 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	mopral 20 mg, gelule gastro-resistante	omeprazole
CIS60670215	OMEPRAZOLE ARROW GENERIQUES 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	omeprazole arrow generiques 20 mg, gelule gastro-resistante	omeprazole
CIS61193553	OMEPRAZOLE BIOGARAN CONSEIL 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	omeprazole biogaran conseil 20 mg, gelule gastro-resistante	omeprazole
CIS61337968	OMEPRAZOLE ACTAVIS 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	omeprazole actavis 20 mg, gelule gastro-resistante	omeprazole
CIS62943125	OMEPRAZOLE SANDOZ 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	omeprazole sandoz 20 mg, gelule gastro-resistante	omeprazole
CIS63373386	OMEPRAZOLE BOUCHARA-RECORDATI 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	omeprazole bouchara-recordati 20 mg, gelule gastro-resistante	omeprazole
CIS63777845	OMEPRAZOLE RATIO 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	omeprazole ratio 20 mg, gelule gastro-resistante	omeprazole
CIS63847628	OMEPRAZOLE TEVA 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	omeprazole teva 20 mg, gelule gastro-resistante	omeprazole
CIS63976904	OMEPRAZOLE PHR LAB 10 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	omeprazole phr lab 10 mg, gelule gastro-resistante	omeprazole
CIS61565950	OMEPRAZOLE ALTER 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	omeprazole alter 20 mg, gelule gastro-resistante	omeprazole
CIS61624263	OMEPRAZOLE NEPENTHES 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	omeprazole nepenthes 20 mg, gelule gastro-resistante	omeprazole
CIS62543615	OMEPRAZOLE MYLAN PHARMA 10 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	omeprazole mylan pharma 10 mg, gelule gastro-resistante	omeprazole
CIS62044256	MOPRALPRO 20 mg, comprimé gastro-résistant	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	mopralpro 20 mg, comprime gastro-resistant	omeprazole
CIS60806188	OMEPRAZOLE ALMUS 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	omeprazole almus 20 mg, gelule gastro-resistante	omeprazole
CIS61490953	OMEPRAZOLE RANBAXY 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	omeprazole ranbaxy 20 mg, gelule gastro-resistante	omeprazole
CIS61581456	OMEPRAZOLE KRKA 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	omeprazole krka 20 mg, gelule gastro-resistante	omeprazole
CIS62112248	OMEPRAZOLE CRISTERS PHARMA 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	omeprazole cristers pharma 20 mg, gelule gastro-resistante	omeprazole
CIS62238446	OMEPRAZOLE ZYDUS FRANCE 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	omeprazole zydus france 20 mg, gelule gastro-resistante	omeprazole
CIS62967375	OMEPRAZOLE EVOLUGEN 10 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	omeprazole evolugen 10 mg, gelule gastro-resistante	omeprazole
CIS62075255	ESOMEPRAZOLE SUN 40 mg, poudre pour solution injectable ou pour perfusion	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	esomeprazole sun 40 mg, poudre pour solution injectable ou pour perfusion	omeprazole
CIS63244391	OMEPRAZOLE ZENTIVA LAB 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	omeprazole zentiva lab 20 mg, gelule gastro-resistante	omeprazole
CIS69276588	ZOLTUM 10 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	zoltum 10 mg, gelule gastro-resistante	omeprazole
CIS69606819	MOPRAL 10 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	mopral 10 mg, gelule gastro-resistante	omeprazole
CIS64702984	OMEPRAZOLE PHR LAB 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	omeprazole phr lab 20 mg, gelule gastro-resistante	omeprazole
CIS64823562	OMEPRAZOLE RPG 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	omeprazole rpg 20 mg, gelule gastro-resistante	omeprazole
CIS67995040	OMEPRAZOLE BIOGARAN 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	omeprazole biogaran 20 mg, gelule gastro-resistante	omeprazole
CIS65665617	OMEPRAZOLE ARROW GENERIQUES 10 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	omeprazole arrow generiques 10 mg, gelule gastro-resistante	omeprazole
CIS66042039	OMEPRAZOLE BOUCHARA RECORDATI 10 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/IN25r94kv8jjmhthia0vhmn4dq75k07rsn	OMÉPRAZOLE	Q422210	omeprazole bouchara recordati 10 mg, gelule gastro-resistante	omeprazole
